A,B,E,alpha,beta,loss,r_squared,kaplan,data,loss_name,extrap_pred,extrap_loss
1541.3126210050127,6940.094056665566,2.271357375904847,0.4240133576755377,0.4487925818763247,1.5620012127395726e-06,0.9989353300564536,False,smollm-corpus,eval/fineweb_1T_val/CrossEntropyLoss,2.5222921159030047,2.444973945617676
2119.8388229491293,7047.149707309116,2.037944153430052,0.44250814658632603,0.4484820460578543,1.5948356262616455e-06,0.9990898615806777,False,smollm-corpus,eval/fineweb_edu_100b_val/CrossEntropyLoss,2.2796479904628137,2.1882436275482178
2436.928519455241,17008.304100671885,1.7494782032239606,0.4541911601706172,0.493382860593896,2.07626699540551e-06,0.9977550921806402,False,smollm-corpus,eval/proof_pile_2_val/CrossEntropyLoss,1.9543161511578448,1.892138719558716
1705.0928798775788,8305.035010945165,2.2755397168402265,0.4287255482892253,0.4549669004607651,1.6122889621918e-06,0.9986745270177306,False,smollm-corpus,eval/slimpajama_val/CrossEntropyLoss,2.5291821371897583,2.44992470741272
2439.8335848803763,6916.032588373108,1.5515050666629593,0.4476990309586343,0.4436429165235239,2.241232711144815e-06,0.9987744939575729,False,smollm-corpus,eval/smollm_val/CrossEntropyLoss,1.8085518581154898,1.7137517929077148
3071.9242029243987,36804.97031865365,1.4601859214364508,0.46246641514428377,0.5247400829812117,3.5201611855266143e-06,0.9926956689904389,False,smollm-corpus,eval/starcoder_val/CrossEntropyLoss,1.6709025223471548,1.6067986488342283
67.1178601104149,401.3895777924891,2.0622440434568134,0.20964693626308692,0.2854971759121602,9.911579433736049e-06,0.9836017672299734,False,smollm-corpus,olmo_suite_ce_loss,3.093261874945725,2.9316823482513428
212.4957855836608,869.9546071799673,2.0321862136234143,0.2814935290787489,0.3242431768448502,1.1170461693578357e-05,0.9866247857128626,False,smollm-corpus,mmlu_suite_ce_loss,2.7711284266120426,2.542291522026062
2439.8335848803763,6916.032588373108,1.5515050666629593,0.4476990309586343,0.4436429165235239,2.241232711144815e-06,0.9987744939575729,False,smollm-corpus,val_loss,1.8085518581154898,1.7137517929077148
1794.391591788976,11145.077785416355,2.508699766878972,0.43492365962414997,0.47434098360174376,1.5510307143208786e-06,0.9989695237442234,False,fineweb-edu-100b,eval/c4_val/CrossEntropyLoss,2.732043636497944,2.649285078048706
25.384630008769342,103.94678865617831,0.3337774799404906,0.11587614655183961,0.20346377386493564,1.5161203408339295e-05,0.9654318472542822,False,fineweb-edu-100b,eval/downstream_ce_loss/arc_challenge_test_ce_loss,3.026488968020204,2.7264742851257324
35.808316240716195,120.54811808674378,0.007396108287825178,0.12923312714934396,0.20066054592992652,2.2597444257874666e-05,0.947006848617661,False,fineweb-edu-100b,eval/downstream_ce_loss/arc_easy_test_ce_loss,2.972996423768631,2.537889242172241
9183866.146655895,3184483917.121382,1.9315234663456546,0.8939045517330079,1.0526002857386592,7.085765942132752e-05,0.892913792234716,False,fineweb-edu-100b,eval/downstream_ce_loss/boolq_test_ce_loss,1.9772179998046882,5.0046586990356445
3730.6095017525618,17627.830810247156,2.1489883129260856,0.4770220635451865,0.4966172972110644,2.0312148751705797e-06,0.9985425224376759,False,fineweb-edu-100b,eval/downstream_ce_loss/hellaswag_test_ce_loss,2.3416780534245145,2.261918544769287
558.4698668114281,70332.87832075034,2.809451509919166,0.35489079614158825,0.5632669408694162,9.922312324465809e-06,0.9812396350044233,False,fineweb-edu-100b,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,3.108993703399629,2.928243398666382
195.62352873868593,1806.543327659543,1.6929906522404181,0.2644349821590023,0.35544763437806404,1.0061546985956255e-05,0.9907983755509673,False,fineweb-edu-100b,eval/downstream_ce_loss/mmlu_other_test_ce_loss,2.5710331176091805,2.411628246307373
26.019707250389086,73.99634049453965,0.002682580074345698,0.1214772713965357,0.17875195186080678,1.3981459040609303e-05,0.9769705140911407,False,fineweb-edu-100b,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,2.721684346265912,2.5014147758483887
86.81896291265532,1001.8376412973236,1.7089871097284715,0.2236747221223294,0.33511347763581917,1.3439498582472943e-05,0.9790930742984367,False,fineweb-edu-100b,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,2.6132174320319272,2.3934459686279297
984.4916752938915,30900.47002236715,4.579647892006552,0.40340980610308064,0.5352788171867189,3.6159087158443537e-06,0.9922658981921206,False,fineweb-edu-100b,eval/downstream_ce_loss/openbook_qa_test_ce_loss,4.779551820858844,4.558957099914551
3082.84101825775,10271.903697710233,2.5825588184755985,0.45686080398994694,0.461443472709907,5.799401595224866e-06,0.9947688658035915,False,fineweb-edu-100b,eval/downstream_ce_loss/piqa_test_ce_loss,2.8388853257984525,2.7313506603240967
12.164048121414702,49.75102974054176,0.750951520584565,0.06999125404462023,0.18586642854462088,3.742125057530123e-05,0.7195362229520041,False,fineweb-edu-100b,eval/downstream_ce_loss/sciq_test_ce_loss,3.8839023467253018,2.5908124446868896
12563.211398861456,677674.8254996341,2.8650536360884478,0.5553694239569005,0.6862997688626437,4.254866008356859e-06,0.9949470075357576,False,fineweb-edu-100b,eval/downstream_ce_loss/winogrande_test_ce_loss,2.9605646526949174,2.8436450958251958
1616.8432703303974,5582.724478305957,2.385277325593376,0.4274729719699051,0.43741775529148486,1.612045947150518e-06,0.9989455156260664,False,fineweb-edu-100b,eval/fineweb_100b_val/CrossEntropyLoss,2.639364733993859,2.553007125854492
1790.5537714734094,7889.739020704551,2.3008494162906747,0.43403340222992837,0.45551194179197013,1.6259489344817703e-06,0.9989054045978764,False,fineweb-edu-100b,eval/fineweb_1T_val/CrossEntropyLoss,2.5382345316441453,2.4554443359375
2517.506177974272,7160.5596829948545,2.002191409489778,0.45401922795901956,0.4494721896113453,1.7403793220664928e-06,0.999022959588757,False,fineweb-edu-100b,eval/fineweb_edu_100b_val/CrossEntropyLoss,2.232919546728783,2.1262636184692383
66978.4281034083,532376865.14385706,4.176909411456503,0.6108383177213312,0.9787183710876127,1.854260768119511e-05,0.9583147298868977,False,fineweb-edu-100b,eval/proof_pile_2_val/CrossEntropyLoss,4.2973046548451785,4.166804313659668
2786.7987506539066,56642.74479423184,2.550597784985624,0.4538308616227278,0.5484949944009807,2.082455510986468e-06,0.9989763812419783,False,fineweb-edu-100b,eval/slimpajama_val/CrossEntropyLoss,2.7602703229831613,2.6699390411376958
3197.265769924049,88856.6390765435,2.243489954859767,0.4577281680702188,0.5690852041130795,2.3013570455030538e-06,0.9991489829160176,False,fineweb-edu-100b,eval/smollm_val/CrossEntropyLoss,2.456028918446733,2.3667337894439697
9873.184099178094,24831675.661958616,2.856781685049698,0.49722036863810115,0.8242122438842521,1.2319897842779851e-05,0.9877317613438897,False,fineweb-edu-100b,eval/starcoder_val/CrossEntropyLoss,3.0766942256898466,3.0782690048217773
40.922394443371395,58.46009347124477,1.5126780506207114,0.17253895397388264,0.18154166776356515,1.0636863566934624e-05,0.9771456576388919,False,fineweb-edu-100b,olmo_suite_ce_loss,3.1114886584814343,2.8930067675454274
114.66449125100374,730.4686256580216,1.8447870745357664,0.23869965463364792,0.3158216649649151,1.0281749826583992e-05,0.9868349271014476,False,fineweb-edu-100b,mmlu_suite_ce_loss,2.7617663554311993,2.5586830973625183
2517.506177974272,7160.5596829948545,2.002191409489778,0.45401922795901956,0.4494721896113453,1.7403793220664928e-06,0.999022959588757,False,fineweb-edu-100b,val_loss,2.232919546728783,2.1262636184692383
994.6423298253942,6957.46649219219,2.4558481607481206,0.3864690611270666,0.45385205965163583,4.153670921512725e-06,0.9966305591262298,False,slimpajama-chunk1,eval/c4_val/CrossEntropyLoss,2.7607562294732975,2.733860969543457
113.37235957026436,688.2542887074422,2.687054795255118,0.23843032251732468,0.30290635016579537,1.2074898427362818e-05,0.9758029017103708,False,slimpajama-chunk1,eval/downstream_ce_loss/arc_challenge_test_ce_loss,3.6906516718737192,3.2937986850738525
103.42669838421716,733.6578415016807,2.4526314948203485,0.21735834394317094,0.29388964219138336,1.6725234440748647e-05,0.9639542722593789,False,slimpajama-chunk1,eval/downstream_ce_loss/arc_easy_test_ce_loss,3.859676784579358,3.263295412063598
2758680.0438622152,21066289.465092853,1.8918685513406281,0.8287377336414412,0.8141172803757966,7.279193360115431e-05,0.8993440388270859,False,slimpajama-chunk1,eval/downstream_ce_loss/boolq_test_ce_loss,1.968274422907461,5.0746750831604
2125.6809418242656,10933.738407920999,2.088248850943594,0.4392963008776586,0.4681887452678197,1.7194581446608937e-06,0.9989776665243546,False,slimpajama-chunk1,eval/downstream_ce_loss/hellaswag_test_ce_loss,2.334747355351209,2.277791976928711
171.77610860080313,1004.0988447929517,2.7429241655972154,0.2865877148903695,0.3433515537067573,8.937896496469135e-06,0.9839573977785799,False,slimpajama-chunk1,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,3.276498733099795,2.9913547039031982
771.377408164432,10542.489722237546,2.456064542907398,0.35275518081148055,0.44114855616424603,8.288719608756433e-06,0.9930400202447128,False,slimpajama-chunk1,eval/downstream_ce_loss/mmlu_other_test_ce_loss,2.9945435372186138,2.667079448699951
32.6634435094138,291.7749967134469,1.6676342277621354,0.15018351514641143,0.26294307423407004,9.851566294783659e-06,0.9841041263186976,False,slimpajama-chunk1,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,3.3297157706003286,3.005012273788452
74.61493242300114,700.7785618622254,1.9967284963906764,0.21823931204890867,0.31451901437723445,1.1844388192321965e-05,0.980872654037232,False,slimpajama-chunk1,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,2.9224983098958655,2.6991677284240723
394.2117725063568,47920.273075686586,4.592712216093291,0.33608985930383367,0.547050454170331,3.7130806747908637e-06,0.9930686198434001,False,slimpajama-chunk1,eval/downstream_ce_loss/openbook_qa_test_ce_loss,4.908704163359163,4.784531116485596
4738.501536667465,28368.48203116338,2.6587979861106397,0.47887297850606997,0.5084473806235624,4.439716223801703e-06,0.997114431249399,False,slimpajama-chunk1,eval/downstream_ce_loss/piqa_test_ce_loss,2.8923366532583437,2.774200439453125
30805.360725506405,650715.3940341996,4.08423742786248,0.5782179957104517,0.6434639436485684,2.6817257150212762e-05,0.929663216776861,False,slimpajama-chunk1,eval/downstream_ce_loss/sciq_test_ce_loss,4.265173472964377,3.17514443397522
15659.596412119601,1706639.9932798294,2.900137405271161,0.5720461898383851,0.7351662650759911,3.7380238659022507e-06,0.9961140869184162,False,slimpajama-chunk1,eval/downstream_ce_loss/winogrande_test_ce_loss,2.9793829367786584,2.827159881591797
1380.716037037478,8983.940207751139,2.5854462245907146,0.4059516175753427,0.46962467172431765,4.871666966799419e-06,0.9954618859390633,False,slimpajama-chunk1,eval/fineweb_100b_val/CrossEntropyLoss,2.8586666238189253,2.8753135204315186
1134.161277829345,15385.600983631537,2.5260709262727103,0.39191540073494446,0.4990179683585987,5.290515502778347e-06,0.9947731664111109,False,slimpajama-chunk1,eval/fineweb_1T_val/CrossEntropyLoss,2.8070368513224873,2.835650682449341
1639.833105008933,11720.04515956123,2.4061583327661857,0.41800499332507235,0.4800234414480997,3.747449252383286e-06,0.9973133393309122,False,slimpajama-chunk1,eval/fineweb_edu_100b_val/CrossEntropyLoss,2.6635822894805883,2.638636589050293
1930.3822990861768,24446.886053295424,1.7440260359399693,0.4466285927799579,0.5290844825020918,3.7027352081522406e-06,0.997238671907439,False,slimpajama-chunk1,eval/proof_pile_2_val/CrossEntropyLoss,1.9053284837656124,1.840466976165772
2048.3539339495346,6018.806526520867,2.0068496071220574,0.44091634411915875,0.43849091762026093,1.5198910903806237e-06,0.9988773750772344,False,slimpajama-chunk1,eval/slimpajama_val/CrossEntropyLoss,2.2589694821886765,2.1738879680633545
1686.6238814431954,19039.299860586914,2.1308907683841714,0.42183476910699247,0.5002982859796706,2.6652510206277157e-06,0.9986054747461417,False,slimpajama-chunk1,eval/smollm_val/CrossEntropyLoss,2.3777560107257805,2.3053719997406006
2229.5764402343916,295845.0379764381,1.4302379023018876,0.4479645442156886,0.6475208797754394,6.374635175612795e-06,0.9959185448289858,False,slimpajama-chunk1,eval/starcoder_val/CrossEntropyLoss,1.586262977459885,1.547000527381897
2127.5600244727448,16042.272758979881,3.2864487492209453,0.43116977378570764,0.47372561867911045,7.846710094105846e-06,0.9894199204133721,False,slimpajama-chunk1,olmo_suite_ce_loss,3.590240475840578,3.1994174207959856
97.2379409191931,1857.5913443489856,2.302251605964072,0.23270339458711972,0.3635727566168628,8.61088553591007e-06,0.9902050844386234,False,slimpajama-chunk1,mmlu_suite_ce_loss,3.133322793375477,2.8406535387039185
2048.3539339495346,6018.806526520867,2.0068496071220574,0.44091634411915875,0.43849091762026093,1.5198910903806237e-06,0.9988773750772344,False,slimpajama-chunk1,val_loss,2.2589694821886765,2.1738879680633545
1812.2463630955506,6189.873198278078,2.2852328416096017,0.4347396335108267,0.4435907814603418,1.627096832744058e-06,0.9991928817144183,False,fineweb-100b,eval/c4_val/CrossEntropyLoss,2.5276834885311716,2.4410955905914307
32.73353164420906,266.7700991413651,2.206502496209695,0.15680041311062684,0.25632179048421055,1.2148522278118997e-05,0.9631415555598478,False,fineweb-100b,eval/downstream_ce_loss/arc_challenge_test_ce_loss,3.7410640213023543,3.312608242034912
26.53461650699608,651.2930994501335,1.8144035039672084,0.1254407805109314,0.2943776401367779,1.6570170438013084e-05,0.9427066556931103,False,fineweb-100b,eval/downstream_ce_loss/arc_easy_test_ce_loss,3.9718512473753704,3.327625036239624
20817467.114091597,134188696943285.11,2.1200382176372563,0.9708035986124524,1.6048198852977305,7.453891391483251e-05,0.8045078091432614,False,fineweb-100b,eval/downstream_ce_loss/boolq_test_ce_loss,2.132862868861235,4.323652744293213
3818.7778595994223,18293.234584266596,2.0704086387074,0.4767218781627757,0.49744730692182815,1.77016556626809e-06,0.9992658524665892,False,fineweb-100b,eval/downstream_ce_loss/hellaswag_test_ce_loss,2.2677886563155325,2.209911346435547
1057.77707024117,45200.92050600171,3.119172268246051,0.39928355034561114,0.5409352172064515,6.986659854269094e-06,0.9891342115546813,False,fineweb-100b,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,3.3598499823493806,3.0759177207946777
1021.7904974999078,7722.768557566867,2.4874744495363954,0.3734187971875845,0.4275333313299963,7.186567265548861e-06,0.9947144797978967,False,fineweb-100b,eval/downstream_ce_loss/mmlu_other_test_ce_loss,2.97749376990096,2.654109477996826
102.50454106929763,482.89925679544086,2.5567881237197727,0.23834746884052732,0.2954816440990327,7.745271196213538e-06,0.9884275129400678,False,fineweb-100b,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,3.440862891255438,3.0161561965942383
187.46526386872918,983.2257384511712,2.4764641198345743,0.2803842447935144,0.33295384538205175,9.231450145709897e-06,0.9844145088016689,False,fineweb-100b,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,3.1467537777105545,2.857668161392212
574.559689261567,5689.732568838844,4.538457824817154,0.3634635520536414,0.4396036771422331,3.3528049582543444e-06,0.9928208953463817,False,fineweb-100b,eval/downstream_ce_loss/openbook_qa_test_ce_loss,4.849944957602775,4.700038909912109
7273.290937959683,98939.24147053336,2.6411979918956257,0.5091399034322465,0.5777642830334312,4.306928884593359e-06,0.9971348154898584,False,fineweb-100b,eval/downstream_ce_loss/piqa_test_ce_loss,2.8095480763960308,2.6879100799560547
124158.33935978863,5516.16961760098,4.2975704324170945,0.6756548167413741,0.4160365358474887,2.554933276640582e-05,0.8560523269131869,False,fineweb-100b,eval/downstream_ce_loss/sciq_test_ce_loss,4.538103240975842,3.333494186401367
30380.69101616145,1316402.7366731644,2.877493894754377,0.6126960532031601,0.7247855424592571,3.9593522057052505e-06,0.9955122237655549,False,fineweb-100b,eval/downstream_ce_loss/winogrande_test_ce_loss,2.945198059629996,2.811347007751465
1636.5843435210331,4198.638775040238,2.1471759753034596,0.4267220125012678,0.421205669668254,1.4105020623875686e-06,0.9994445556944588,False,fineweb-100b,eval/fineweb_100b_val/CrossEntropyLoss,2.4193808258913045,2.328246593475342
1872.3015786419858,6453.284088261013,2.1136184560618534,0.43614842184206976,0.44471152658418717,1.5631472155355632e-06,0.9993539956188396,False,fineweb-100b,eval/fineweb_1T_val/CrossEntropyLoss,2.3578637165269787,2.268545627593994
1953.4934206095188,7374.620997934127,2.118447023302502,0.43711885763271313,0.4495243057688507,1.4660957431599937e-06,0.9994529691479473,False,fineweb-100b,eval/fineweb_edu_100b_val/CrossEntropyLoss,2.3671972924669142,2.2674803733825684
97121.2109442879,30368437219.859177,4.4792937025301365,0.6340308820362847,1.182346257870903,1.251275721396392e-05,0.9774317884808398,False,fineweb-100b,eval/proof_pile_2_val/CrossEntropyLoss,4.575461142722157,4.401041507720947
2637.8376733771297,51594.884903984035,2.4425844204589375,0.4502344170301093,0.5437099291327601,2.12144142855151e-06,0.999007521235711,False,fineweb-100b,eval/slimpajama_val/CrossEntropyLoss,2.65738134591765,2.569021701812744
2117.5524889622006,104625.40982943635,2.353916620656909,0.4328375059001424,0.5762879641176003,2.631507786879371e-06,0.9989131964570184,False,fineweb-100b,eval/smollm_val/CrossEntropyLoss,2.5855031890522926,2.495053768157959
15594.311510561734,196078357.44554558,3.0716714082332053,0.5262368383998298,0.9272887803139924,1.062083737535031e-05,0.9896848676643761,False,fineweb-100b,eval/starcoder_val/CrossEntropyLoss,3.2475410404993315,3.222542524337769
986.7616888977012,5411.251571075463,3.2561610405750625,0.39042046190257457,0.4245313666455849,8.715727109951672e-06,0.9810336433521045,False,fineweb-100b,olmo_suite_ce_loss,3.6004685889306254,3.197562115533011
334.678319343405,2531.317018688598,2.684572322809546,0.3151420339502758,0.38209827901448234,6.104099937798449e-06,0.9932878632683849,False,fineweb-100b,mmlu_suite_ce_loss,3.225296600497537,2.9009628891944885
1636.5843435210331,4198.638775040238,2.1471759753034596,0.4267220125012678,0.421205669668254,1.4105020623875686e-06,0.9994445556944588,False,fineweb-100b,val_loss,2.4193808258913045,2.328246593475342
1022.8910359541036,2636.90960847699,2.91711098242774,0.39732208005206743,0.387615473650608,1.1421013039490767e-06,0.9994532587621623,False,proof-pile-2,eval/c4_val/CrossEntropyLoss,3.2733428774732207,3.1742208003997803
71.72370776731783,578.077819414805,2.9835466592689905,0.21193424067253222,0.29686584045470304,9.815799547474362e-06,0.979255155245419,False,proof-pile-2,eval/downstream_ce_loss/arc_challenge_test_ce_loss,4.056856927599611,3.498213529586792
63.91350821834418,294.5702221597714,2.6368597473161426,0.18956159475831028,0.24985100233944219,1.3129541003735994e-05,0.9687321497259411,False,proof-pile-2,eval/downstream_ce_loss/arc_easy_test_ce_loss,4.263297162737539,3.4872355461120605
3244.997014599312,5794.6997357800055,2.37989214697009e-37,0.40785376274416835,0.3644180011462061,0.00010764770533369871,0.8576984701833481,False,proof-pile-2,eval/downstream_ce_loss/boolq_test_ce_loss,1.1546187719668053,3.6646692752838135
797.4615739592382,3167.3639214768014,2.522244819739164,0.3751859793067845,0.39230311183470407,2.1004826089222627e-06,0.9990352139184489,False,proof-pile-2,eval/downstream_ce_loss/hellaswag_test_ce_loss,2.9366110247166857,2.825848340988159
159.7248377810243,1118.14809437498,3.357450130710477,0.2809350691115236,0.3445614725177752,8.646347421441825e-06,0.9809676047916117,False,proof-pile-2,eval/downstream_ce_loss/mmlu_humanities_test_ce_loss,3.925064332043038,3.576704502105713
66.33850049736678,195.03789592008349,1.64740634027196,0.18758159800849,0.22131159033598727,8.457955860451927e-06,0.9895825367963156,False,proof-pile-2,eval/downstream_ce_loss/mmlu_other_test_ce_loss,3.5687912304944653,3.3571393489837646
65.14909358973244,361.58139331809286,2.727252831519473,0.20486798571347886,0.2701230033797996,7.720766581654334e-06,0.9876710126362828,False,proof-pile-2,eval/downstream_ce_loss/mmlu_social_sciences_test_ce_loss,3.9226030750027006,3.3494341373443604
89.4338369650296,483.02667679148504,1.9776964496741012,0.23713023708976988,0.29837633900509614,1.0657675698218555e-05,0.9826325095223798,False,proof-pile-2,eval/downstream_ce_loss/mmlu_stem_test_ce_loss,2.7816362723341763,2.4539883136749268
152.7521982374653,1032.814499212464,4.557795603584523,0.2685625199083616,0.3297251006380635,3.397309211277704e-06,0.9947433259633243,False,proof-pile-2,eval/downstream_ce_loss/openbook_qa_test_ce_loss,5.287450844244875,5.145816326141357
168.46896154194727,443.9851984377045,2.7216026655955825,0.2718030236538979,0.2805159303574943,5.134651753876676e-06,0.9945524034460059,False,proof-pile-2,eval/downstream_ce_loss/piqa_test_ce_loss,3.598972810135259,3.46978497505188
326.3593535818434,20951.331482545356,3.1200993529840213,0.2964654186768122,0.4683200364489995,2.6204306444270867e-05,0.9232797742639695,False,proof-pile-2,eval/downstream_ce_loss/sciq_test_ce_loss,3.8152728857301996,2.620037078857422
6378.758867970335,26245.023280034136,3.0752831525990687,0.49675617471855577,0.49596294238252586,4.043495001187696e-06,0.9972092278800471,False,proof-pile-2,eval/downstream_ce_loss/winogrande_test_ce_loss,3.323519521457095,3.211418390274048
984.7273684700416,2311.834769085274,2.9287516769971877,0.39356589730808145,0.37983983468938315,1.147161386912188e-06,0.9994949511769152,False,proof-pile-2,eval/fineweb_100b_val/CrossEntropyLoss,3.3042304877007997,3.206017255783081
1041.8390688226282,2637.3366360711043,2.8117398432497325,0.395829970989622,0.385736557234005,1.0939001018861765e-06,0.9995534577725163,False,proof-pile-2,eval/fineweb_1T_val/CrossEntropyLoss,3.1857289608100663,3.090193510055542
1288.8283818041125,3225.8073848292124,2.5853470566038,0.40693922462778476,0.39458880553919823,1.0256359329478293e-06,0.9996172040748359,False,proof-pile-2,eval/fineweb_edu_100b_val/CrossEntropyLoss,2.950696226565921,2.857412338256836
3770.7575896035546,3588.0840903163994,1.3300416858591686,0.5071265705258877,0.4349393065619421,1.932519686653331e-06,0.999029522809581,False,proof-pile-2,eval/proof_pile_2_val/CrossEntropyLoss,1.4655611226923775,1.4032412767410278
1344.8981850837774,3232.4928354453587,2.706584020299298,0.41384923187038575,0.39813353476072516,1.1184157575475933e-06,0.9995112939562064,False,proof-pile-2,eval/slimpajama_val/CrossEntropyLoss,3.0383776613845965,2.9498729705810547
1489.4639112996736,2676.728063637836,2.0965416899253255,0.41513086576969627,0.3849920603045216,1.2537379725347737e-06,0.9995659443540251,False,proof-pile-2,eval/smollm_val/CrossEntropyLoss,2.4658645411205824,2.372230291366577
4619.2449190001835,16798.92143198847,1.3802411547589768,0.49961660058887136,0.49311844128186477,3.311718913409137e-06,0.9982593203612564,False,proof-pile-2,eval/starcoder_val/CrossEntropyLoss,1.5499066906295105,1.4932903051376345
294.1991682261516,3330.513110827794,3.2919232757061416,0.3028796324298908,0.3867725862945132,6.6067653750273484e-06,0.9912198487450665,False,proof-pile-2,olmo_suite_ce_loss,3.9184550808985112,3.465479169573103
81.91011010834693,335.23579039190463,2.4729611629581947,0.2222383922234357,0.2679414409937546,7.047689617027116e-06,0.9904917423467622,False,proof-pile-2,mmlu_suite_ce_loss,3.555352917174532,3.184316575527191
3770.7575896035546,3588.0840903163994,1.3300416858591686,0.5071265705258877,0.4349393065619421,1.932519686653331e-06,0.999029522809581,False,proof-pile-2,val_loss,1.4655611226923775,1.4032412767410278
1091.0397084323195,2475.4837138067846,3.0011828546386607,0.400193620816371,0.3806297096860118,1.4702304197429996e-06,0.9992331751946651,False,starcoder,eval/c4_val/CrossEntropyLoss,3.379255856656977,3.268944025039673
961.3780907681788,513.356193168053,3.9121565839543386,0.3799595235937081,0.2802187851040251,1.2410473673269773e-05,0.9658796644876391,False,starcoder,eval/downstream_ce_loss/arc_challenge_test_ce_loss,4.658943034406746,4.323122024536133
122.89299722976145,52.96345244963668,2.259822956517531,0.2368958822726115,0.13364879125088175,1.705745602773231e-05,0.9446488852893067,False,starcoder,eval/downstream_ce_loss/arc_easy_test_ce_loss,4.909027618634028,4.568445682525635
4318.792292237308,31629.578982585575,5.0381628321923415e-12,0.41267577066399536,0.46129708030615174,0.00010165329535560016,0.8794648101151562,False,starcoder,eval/downstream_ce_loss/boolq_test_ce_loss,0.8748823541866159,3.229860782623291
1180.1945608566332,5989.332863995853,2.6905119585338397,0.39916566081404603,0.42304837075489865,1.4963611892020416e-06,0.9994405657096087,False,starcoder,eval/downstream_ce_loss/hellaswag_test_ce_loss,3.0553546279863943,2.907686233520508
